id,postcode,title,update date,start date,end_date,country subentity,city,estimate overall contract amount,total amount,tax excslusive amount
878370,28071,"Servicio de mantenimiento e inspección de las líneas eléctricas y centros de transformación de los radares meteorológicos, Sede Central, Delegación de Cantabria, Observatorio Atmosférico de Izaña y Observatorio de Lugo de la Agencia Estatal de Meteorología",2015-01-04,2015-08-01,2015-02-12,ESPAÑA,Madrid,No amount available,151997.78,125618
878371,28071,Suministro de energía eléctrica para la Sede Central de la Agencia Estatal de Meteorología,2015-01-04,2015-05-21,2015-02-18,ESPAÑA,Madrid,No amount available,590673.6,488160
878372,28071,"Servicio de seguridad de las Delegaciones Territoriales de la Agencia Estatal de Meteorología en Andalucía, Ceuta y Melilla, Aragón, Illes Balears, Canarias, Cantabria, Asturias, Castilla-León, Cataluña, Extremadura, Galicia, Murcia, Valencia, Centros Meteorológicos de Málaga y Santa Cruz de Tenerife y Centro de Investigación Atmosférica de Izaña",2015-01-04,No date available,2015-02-16,ESPAÑA,Madrid,No amount available,1566740.02,1294826.46
864737,28071,Servicio para la actualización del inventario de bienes propios y adscritos de la Agencia Estatal de Meteorología,2015-01-04,No date available,2015-02-12,ESPAÑA,Madrid,No amount available,109080,90148.76
878373,03202,"Obras de reforma y ampliación de la biblioteca, cocina-comedor y decanato de farmacia en el edificio 1 en el campus de Sant Joan d´Alacant de la Universidad Miguel Hernández de Elche",2015-01-03,2015-05-05,2015-01-29,ESPAÑA,Elche,884480.21,1070221.05,884480.21
878374,26141,"Dirección de la obra denominada ""Construcción de edificio municipal en la Plaza Jose Maria Trevijano, nº 3 de Alberite (La Rioja)"".",2015-01-03,No date available,No date available,ESPAÑA,Alberite,25000,30250,25000
876274,28222,"Contratación del suministro de Botiquines, Dotaciones y Elementos Unitarios Autorizados para FREMAP.",2015-01-02,2015-04-06,2015-01-08,ESPAÑA,Majadahonda (Madrid),16041000,8156199.92,7435000
876127,28043,"Asistencia sanitaria especializada en odontología y estomatología en la localidad de Madrid (Comunidad autónoma de Madrid), con destino a los trabajadores al servicio de los empresarios asociados, así como a los trabajadores por cuenta propia adheridos, en ambos casos, a IBERMUTUAMUR, Mutua de Accidentes de Trabajo y Enfermedades Profesionales de la Seguridad Social nº 274",2015-01-02,No date available,2014-12-19,COMUNIDAD DE MADRID,Madrid,243688,121844,121844
878375,28006,Acuerdo Marco de Tarifas para trabajos de Acero en Navantia Reparaciones en su centro de la Ría de Ferrol,2015-01-02,No date available,2015-01-07,A Coruña,Madrid,985000,1191850,985000
878376,28006,Acuerdo Marco de Tarifas para trabajos de acero en Navantia Reparaciones en su centro de Cartagena,2015-01-02,No date available,2015-01-07,Región de Murcia,Madrid,519000,627990,519000
878377,28006,Acuerdo Marco de Tarifas para trabajos de acero en Navantia Reparaciones en su centro de San Fernando,2015-01-02,No date available,2015-01-07,Cádiz,Madrid,694495.23,840339.23,694495.23
878378,28006,"Acuerdo Marco de Tarifas para trabajos de acero en Navantia Reparaciones en su centro de Cádiz
",2015-01-02,No date available,2015-01-07,Cádiz,Madrid,985000,1191850,985000
878379,28006,Acuerdo Marco de Tarifas para trabajos de Renovación de Tuberías en Navantia Reparaciones en su centro de Cádiz,2015-01-02,No date available,2015-01-07,Cádiz,Madrid,985000,1191850,985000
878380,28006,Acuerdo Marco de Tarifas para trabajos de Renovación de Tuberías en Navantia Reparaciones en su centro de San Fernando,2015-01-02,No date available,2015-01-07,Cádiz,Madrid,599275,725122.75,599275
878381,28006,Acuerdo Marco de Tarifas para trabajos de Renovación de Tuberías en Navantia Reparaciones en su centro de la Ría de Ferrol,2015-01-02,No date available,2015-01-07,A Coruña,Madrid,985000,1191850,985000
878382,28006,Acuerdo Marco de Tarifas para trabajos de Renovación de Tuberías en Navantia Reparaciones en su centro de Cartagena,2015-01-02,No date available,2015-01-07,Región de Murcia,Madrid,410640,496874.4,410640
878383,28006,Acuerdo Marco de Tarifas para trabajos Mecánicos en Navantia Reparaciones en su centro de Cádiz,2015-01-02,No date available,2015-01-07,Cádiz,Madrid,985000,1191850,985000
878384,28006,Acuerdo Marco de Tarifas para trabajos Mecánicos en Navantia Reparaciones en su centro de la Ría de Ferrol,2015-01-02,No date available,2015-01-07,A Coruña,Madrid,985000,1191850,985000
878385,28006,Acuerdo Marco de Tarifas para trabajos Mecánicos en Navantia Reparaciones en su centro de San Fernando,2015-01-02,No date available,2015-01-07,Cádiz,Madrid,985000,1191850,985000
878386,28006,Acuerdo Marco de Tarifas para trabajos Mecánicos en Navantia Reparaciones en su centro de Cartagena,2015-01-02,No date available,2015-01-07,Región de Murcia,Madrid,985000,1191850,985000
878387,28006,Acuerdo Marco de Tarifas para trabajos de Tratamiento de Superficies en Navantia Reparaciones en su centro de la Ría de Ferrol,2015-01-02,No date available,2015-01-07,A Coruña,Madrid,985000,1191850,985000
875048,28020,"Curso ""Clases de inglés para el personal de la AEAT en SS.CC. y de la DCGC "" ID037 e ID038",2015-01-02,No date available,No date available,Not country subentity available,Madrid,59967,36116.69,29848.5
878388,28006,Acuerdo Marco de Tarifas para trabajos de Tratamiento de Superficies en Navantia Reparaciones en su centro de San Fernando,2015-01-02,No date available,2015-01-07,Cádiz,Madrid,985000,1191850,985000
878389,28020,"Convocatoria para la adjudicación de un contrato de ""Suministro e instalación de aulas digitales para Andalucía""",2015-01-02,No date available,2015-02-02,ESPAÑA,Madrid,No amount available,9750000,8057851.24
878390,48980,Asistencia técnica para el control de calidad de contratos en ejecución: período 2014-15.,2015-01-02,2015-01-09,No date available,Vizcaya,Santurtzi,154602.48,187069,154602.48
875522,08039,"Concreción de contrato del ""Servicio de seguimiento y controla ambiental de la obra: ATRAQUE E INSTALACIONES EN GUARDIA CIVIL. OB-PP-P-0119/2014"". Ref. Servicio de contratación: 224/14 (en relación con el 131/14).",2015-01-02,No date available,No date available,Barcelona,Barcelona,No amount available,0,0
878391,28006,Suministro e instalación de una mesa criogénica para medidas eléctricas mediante puntas con control micrométrico con destino al Instituto de Ciencia de Materiales de Barcelona.,2015-01-02,2015-01-03,No date available,ESPAÑA,Madrid,145000,175450,145000
878392,28007,Alquiler de 10 vagones prr calorifugados para el transporte de aceites huelva puerto y zafra.,2015-01-02,No date available,2015-01-07,Andalucía,Madrid,33220,40196.2,33220
874695,28071,Servicio de mantenimiento del sistema integral de grabación de comunicaciones del Centro de Mando de Seguridad  (CEMAS),2015-01-02,2015-01-01,2015-12-31,ESPAÑA,Madrid,11204.14,13557.01,11204.14
867588,12001,Contratación asistencia técnica para la realización de actividades de asesoramiento a municipios en materia de eficiencia energética y dinamización del CPER,2015-01-02,2014-11-17,2016-11-16,ESPAÑA,Castellón,835886.4,252855.63,208971.6
863510,28004,"Obras de consolidación, adecuación paisajística y puesta en valor de los restos arqueológicos del área este del Monasterio de Santa María del Paular en Rascafría (Madrid)",2015-01-02,No date available,2014-07-07,ESPAÑA,Madrid,No amount available,588955.44,486740.03
875199,30290,JINCART.- (T.A. 2015) Contrato mantenimiento equipos de salvamento de los Buques Submarinos.,2015-01-02,No date available,2014-12-19,ESPAÑA,Cartagena (Murcia),No amount available,30000,30000
878393,33510,Contratación de las obras de rehabilitación interior de saneamiento mediante encamisado con manga continua en calles en La Pola Siero,2015-01-02,No date available,No date available,ESPAÑA,Siero,No amount available,149729.21,123743.15
878394,28020,"Convocatoria para la adjudicación de un contrato de ""Adquisición de sistemas de información que proporcionen el acceso a la información del Depósito Legal Digital de la Biblioteca Nacional de España",2015-01-02,No date available,2015-01-30,ESPAÑA,Madrid,No amount available,528770,437000
865061,28010,Suministro de energía eléctrica con destino a los centros del Ministerio del Interior,2015-01-02,2015-11-01,2014-11-13,ESPAÑA,Madrid,53019474.77,63660096.82,53019474.77
878395,28020,"Convocatoria para la adjudicación de un contrato de ""Suministro e instalación de medios audiovisuales para Salas de Vista""",2015-01-02,No date available,2015-01-30,ESPAÑA,Madrid,No amount available,1354516.79,1119435.37
875075,03005,"Obras de mejora de diversos parques públicos, en el municipio de Los Montesinos",2015-01-02,No date available,No date available,Alicante / Alacant,Alicante,99173.55,120000,99173.55
875072,03005,"Obras de reposición alumbrado público en diversas calles y jardines, en el municipio de Elda",2015-01-02,No date available,No date available,Alicante / Alacant,Alicante,165289.26,200000,165289.26
875066,03005,"Obras de actuaciones de mejora de accesibilidad, en el municipio de Jesús Pobre (E.A.T.I.M.)",2015-01-02,No date available,No date available,Alicante / Alacant,Alicante,70376.51,85155.58,70376.51
878396,08401,L'objecte d'aquest procediment és l'adjudicació del contracte administratiu de serveis d'operador de pala mecànica carregadora del CCT,2015-01-02,No date available,2015-01-28,ESPAÑA,Granollers,100000,0,0
875065,03005,"Obras de infraestructuras y viales en c/Finestrat, en el municipio de Relleu",2015-01-02,No date available,No date available,Alicante / Alacant,Alicante,74380.16,89999.99,74380.16
878397,35007,Servicio para la realización de análisis clínicos complementarios a los reconocimientos médicos de embarque marítimo durante el año 2015.,2015-01-02,No date available,No date available,ESPAÑA,Las Palmas de Gran Canaria,48000,48000,48000
875063,03005,"Obras de rehabilitación de inmueble municipal, en el municipio de Planes",2015-01-02,No date available,No date available,Alicante / Alacant,Alicante,74380.16,89999.99,74380.16
875011,03005,"Obras de urbanización de vías públicas del casco urbano, en el municipio de Parcent",2015-01-02,No date available,No date available,Alicante / Alacant,Alicante,74380.14,89999.97,74380.14
875012,03005,"Obras de urbanización de vial peatonal en el Parque municipal Cañada Marsá, en el municipio de Benijófar",2015-01-02,No date available,No date available,Alicante / Alacant,Alicante,74370.24,89987.99,74370.24
878398,41013,"recogida de basuras y residuos sólidos urbanos acuartelamiento Santa Ana. Cáceres
",2015-01-02,No date available,2015-02-02,ESPAÑA,Sevilla,35900,19745,17950
876022,38001,Servicio de mantenimiento de las dependencias del ISM en las Casas del Mar de SC de Tenerife y La Gomera,2015-01-02,2015-01-01,No date available,ESPAÑA,Santa Cruz de Tenerife,36000,38520,36000
875013,03005,"Obras del Proyecto de Acondicionamiento de calles, en el municipio de Callosa de Segura",2015-01-02,No date available,No date available,Alicante / Alacant,Alicante,198346.98,239999.85,198346.98
878399,33900,"Servicio  de gestión del Comedor Social (suministro de alimentos, servicio de comedor, aseo e higiene personal y servicio de lavandería), del Ayuntamiento de Langreo",2015-01-02,2015-02-06,2015-01-19,ESPAÑA,Langreo,40500,45000,40500
875009,38001,Servicio de extracción y análisis de sangre ejercicio 2015,2015-01-02,2015-01-01,No date available,ESPAÑA,Santa Cruz de Tenerife,24000,24000,24000
875443,38001,Servicio de limpieza de las dependencias del ISM en las Casas del Mar de Santa Cruz de Tenerife y San Sebastián de La Gomera durante el ejercicio 2015,2015-01-02,2015-01-01,No date available,ESPAÑA,Santa Cruz de Tenerife,59900,64093,59900
875016,03005,"Obras de rehabilitación de edificio para oficinas municipales, en el municipio de Orba",2015-01-02,No date available,No date available,Alicante / Alacant,Alicante,74376.57,89995.65,74376.57
875017,03005,"Obras de rehabilitación de edificio de usos múltiples del núcleo de población de Campell, en el municipio de La Vall de Laguar",2015-01-02,No date available,No date available,Alicante / Alacant,Alicante,74380.16,89999.99,74380.16
875010,03005,"Obras de canalización de pluviales y pavimentación entorno Pabellón Polideportivo, en el municipio de El Ràfol d'Almunia",2015-01-02,No date available,No date available,Alicante / Alacant,Alicante,70487.71,85290.13,70487.71
878400,03005,Obras de instalación receptora de gas natural para el Hogar Provincial,2015-01-02,No date available,No date available,Alicante / Alacant,Alicante,189176.41,228903.46,189176.41
874995,03005,Obras de renovación de la red de agua potable en las calles Valencia y Fonteta de Callosa d'En Sarrià,2015-01-02,No date available,No date available,Alicante / Alacant,Alicante,70869.69,85752.32,70869.69
866176,03005,Servicio de mantenimiento de las zonas de jardín y arbolado de los Parques Arqueológicos de Lucentum (Alicante) y La Illeta dels Banyets (El Campello). Anualidad 2015,2015-01-02,No date available,2014-09-03,Alicante / Alacant,Alicante,140495.86,85000,70247.93
878401,03005,Suministro de ordenadores personales año 2014,2015-01-02,No date available,No date available,Alicante / Alacant,Alicante,59917.35,72500,59917.35
878402,03005,"Obras de implantación de medidas de ahorro energético en alumbrado público y calefacción de colegios, en el municipio de Mutxamel",2015-01-02,No date available,No date available,Alicante / Alacant,Alicante,72858.84,88159.2,72858.84
873810,28007,"Pernoctaciones en la ciudad de marseille, francia, para el perso nal de trenes adscrito a la g. de mercado nordeste-mediterraneo (período 01/01/2015 a 31/12/2016).",2015-01-02,No date available,2014-11-18,FRANCE,Madrid,65450,65450,65450
878403,15001,"Asistencia técnica para la elaboración del sistema de gestión de seguridad, normas de explotación ferroviaria y análisis y propuestas de actuación en la Red Ferroviaria de la Autoridad Portuaria de A Coruña.",2015-01-02,No date available,2015-01-22,ESPAÑA,A Coruña,63000,76230,63000
878404,08401,"L'objecte d'aquest procediment és l'adjudicació, mitjançant procediment obert, del contracte per a la prestació del servei de retirada, transport i tractament de rebuig inert, mitjançant gestor autoritzat per l'Agència de Residus de Catalunya, de la Planta de compostatge i digestió anaeròbica del CCT.",2015-01-02,2015-03-01,2016-01-31,ESPAÑA,Granollers,194940,0,0
873406,28029,Servicio de cafetería e instalación de máquinas expendedoras de bebidas frías y calientes y alimentos sólidos en el edificio del Centro Estatal de Atención al Daño Cerebral del IMSERSO en Madrid,2015-01-02,No date available,2014-11-18,Madrid,Madrid,465912.36,0,0
